Project_ID,Location,Room_Type,Room_Area,Floor_Type,Ceiling_Type,Wall_Finish,Lighting_Preference,Budget_Range,Total_Cost,Project_Type,Design_Type
7776,"https://maps.google.com/?q=83.86836173059012,120.59686529238792",study,3690,laminate,custom,wood paneling,warm white,low,293727,,rustic
7777,"https://maps.google.com/?q=72.24979179023921,-54.65983970027392",bathroom,2587,wooden,vaulted,wallpaper,recessed,medium,491345,,modern
7778,"https://maps.google.com/?q=77.28646628571283,49.53126094354329",kitchen,3982,wooden,vaulted,stone cladding,pendant,low,383075,infrastructure,
7779,"https://maps.google.com/?q=-52.27917366117748,-35.391277409026",shop,1507,concrete,flat,stone cladding,chandelier,high,98930,residential,
7780,"https://maps.google.com/?q=53.467208082900015,113.61816682768642",terrace,4981,tile,vaulted,stone cladding,daylight,medium,588688,industrial,
7781,"https://maps.google.com/?q=9.421108525484186,-83.64598578012318",bathroom,2084,laminate,vaulted,stone cladding,pendant,high,564357,,minimalist
7782,"https://maps.google.com/?q=6.50109741079109,14.968569878308756",bathroom,3357,laminate,vaulted,tiles,cool white,low,178237,,arabic
7783,"https://maps.google.com/?q=-44.60007903214618,-4.557860200367287",bedroom,3069,laminate,beam,tiles,pendant,high,178839,,modern
7784,"https://maps.google.com/?q=-45.52020238301665,-38.07360103852193",entryway,4437,concrete,vaulted,tiles,cool white,low,224084,residential,
7785,"https://maps.google.com/?q=18.643233898208507,122.87374909418247",gym,2922,laminate,custom,tiles,cool white,low,281802,,rustic
7786,"https://maps.google.com/?q=12.104253283708772,31.777960365782008",library,3633,wooden,vaulted,wallpaper,warm white,medium,108338,commercial,
7787,"https://maps.google.com/?q=75.92827089472073,-135.7512004990029",entryway,4075,tile,tray,tiles,warm white,medium,92337,,minimalist
7788,"https://maps.google.com/?q=46.879144246993576,7.24431097741774",playroom,1593,wooden,tray,paint,daylight,luxury,560045,,contemporary
7789,"https://maps.google.com/?q=25.536894926422235,-55.06934014549191",bathroom,2485,tile,tray,wallpaper,pendant,high,142278,,mid-century
7790,"https://maps.google.com/?q=-61.37964081787783,-98.6522197554301",study,4552,tile,vaulted,stone cladding,cool white,medium,404014,residential,
7791,"https://maps.google.com/?q=-45.86278129539479,88.27986862003632",study,2215,vinyl,flat,stone cladding,warm white,medium,109045,,minimalist
7792,"https://maps.google.com/?q=14.424446336914045,72.29587342464833",bedroom,3048,vinyl,beam,wood paneling,recessed,luxury,275500,,rustic
7793,"https://maps.google.com/?q=-70.89569659459795,-26.122205231861585",entryway,4468,wooden,custom,tiles,daylight,medium,557324,,rustic
7794,"https://maps.google.com/?q=-67.48703430463011,88.88954978694034",home theater,1500,wooden,beam,stone cladding,warm white,high,94703,renovation,
7795,"https://maps.google.com/?q=11.393917968918402,171.31297817222884",office,3460,marble,beam,stone cladding,pendant,high,437885,,arabic
7796,"https://maps.google.com/?q=4.564859217495311,-152.67626479458266",bedroom,4908,laminate,vaulted,wood paneling,chandelier,high,519795,,arabic
7797,"https://maps.google.com/?q=56.37186939796709,61.68392389429218",playroom,3605,concrete,custom,tiles,warm white,low,193581,,industrial
7798,"https://maps.google.com/?q=-69.12651298141611,-90.34826497096849",bathroom,2741,marble,vaulted,tiles,recessed,high,363822,,rustic
7799,"https://maps.google.com/?q=-52.63930644149039,147.19394195681207",home theater,3700,tile,tray,paint,recessed,high,212422,landscaping,
7800,"https://maps.google.com/?q=-77.16758580117263,79.80388414407133",home theater,2754,marble,vaulted,stone cladding,chandelier,low,136728,,scandinavian
7801,"https://maps.google.com/?q=17.77301908495251,1.6246585053742706",entryway,2012,concrete,custom,wallpaper,pendant,medium,72315,landscaping,
7802,"https://maps.google.com/?q=-56.54993553236805,147.2105140593281",library,2027,vinyl,tray,wood paneling,pendant,medium,95952,industrial,
7803,"https://maps.google.com/?q=-80.70373522276837,-9.557732964816779",playroom,1183,wooden,tray,wood paneling,chandelier,luxury,527102,,classic
7804,"https://maps.google.com/?q=-36.02289013554839,67.74802930386892",living room,4735,tile,vaulted,wood paneling,warm white,medium,78133,residential,
7805,"https://maps.google.com/?q=-86.98299266765989,-71.28696780220612",gym,3686,marble,flat,tiles,pendant,medium,495230,,mid-century
7806,"https://maps.google.com/?q=-16.674979912257186,-145.49319071151746",playroom,2835,tile,tray,wallpaper,recessed,luxury,176503,,bohemian
7807,"https://maps.google.com/?q=-3.3232379764371984,4.841723060233619",shop,4595,laminate,vaulted,wood paneling,recessed,luxury,505952,,art deco
7808,"https://maps.google.com/?q=73.65140418940231,151.4416446677941",entryway,1610,marble,vaulted,wood paneling,pendant,medium,284418,,minimalist
7809,"https://maps.google.com/?q=27.912766356327666,-53.07019542228926",bedroom,2806,tile,vaulted,wallpaper,cool white,low,147050,,contemporary
7810,"https://maps.google.com/?q=41.112696218477225,14.521651811912278",terrace,1500,concrete,beam,paint,cool white,medium,154972,,arabic
7811,"https://maps.google.com/?q=83.47645500896704,-43.46470702259455",gym,1298,laminate,tray,paint,pendant,low,394835,,vintage
7812,"https://maps.google.com/?q=-19.429689827232295,12.59759549123919",garage,1805,concrete,vaulted,stone cladding,pendant,luxury,361176,,scandinavian
7813,"https://maps.google.com/?q=45.653645849739945,168.45179894733758",playroom,4971,marble,custom,wallpaper,recessed,high,478885,,minimalist
7814,"https://maps.google.com/?q=69.91192582592984,-51.13291413443508",living room,2249,wooden,custom,paint,recessed,medium,529887,renovation,
7815,"https://maps.google.com/?q=-85.15103604441278,133.45293547254283",playroom,1331,wooden,custom,wallpaper,chandelier,low,354668,industrial,
7816,"https://maps.google.com/?q=-37.76943641357363,-173.60932970177353",bathroom,1724,concrete,custom,tiles,daylight,high,115733,,scandinavian
7817,"https://maps.google.com/?q=72.51684327621172,50.53173381828444",laundry room,3342,vinyl,beam,tiles,daylight,medium,78330,,mid-century
7818,"https://maps.google.com/?q=-24.584867238015818,-3.1185360628196577",laundry room,2755,wooden,vaulted,wood paneling,recessed,medium,594056,residential,
7819,"https://maps.google.com/?q=-32.064736615322744,-132.52851002232077",playroom,2814,wooden,beam,wood paneling,cool white,medium,58575,infrastructure,
7820,"https://maps.google.com/?q=0.6835294909464125,-37.34485223426245",entryway,1837,wooden,custom,paint,cool white,low,323745,,bohemian
7821,"https://maps.google.com/?q=53.93953094371034,-56.66306817548664",entryway,1508,tile,tray,paint,cool white,high,141680,industrial,
7822,"https://maps.google.com/?q=84.51355232880073,138.32024044382047",study,2349,concrete,flat,wood paneling,daylight,luxury,573361,residential,
7823,"https://maps.google.com/?q=-26.069765724697092,-149.76265981758598",laundry room,2896,tile,beam,wood paneling,pendant,low,303699,,scandinavian
7824,"https://maps.google.com/?q=50.797573472036675,-82.97448329423081",shop,4615,marble,beam,wood paneling,pendant,medium,182839,,contemporary
7825,"https://maps.google.com/?q=85.9330514084121,120.73912117536912",hall,4349,laminate,custom,paint,warm white,medium,61997,,vintage
7826,"https://maps.google.com/?q=31.974953836925806,-146.92413268667846",home theater,3273,marble,tray,tiles,chandelier,medium,450355,,vintage
7827,"https://maps.google.com/?q=-77.64374086700013,141.0534532891886",bathroom,4551,wooden,beam,paint,warm white,luxury,536758,,transitional
7828,"https://maps.google.com/?q=-27.95162884293167,149.53502720483328",entryway,3864,vinyl,flat,paint,daylight,medium,219747,renovation,
7829,"https://maps.google.com/?q=-9.941533218460563,-46.415497404321684",laundry room,2553,laminate,flat,wood paneling,pendant,low,175387,residential,
7830,"https://maps.google.com/?q=58.994772506296755,-41.014591806863336",office,4598,tile,custom,wallpaper,chandelier,medium,183506,commercial,
7831,"https://maps.google.com/?q=-63.31238913489733,96.53167648771415",living room,4153,vinyl,vaulted,paint,chandelier,low,477996,infrastructure,
7832,"https://maps.google.com/?q=-68.23452981377906,86.18912716735645",home theater,2485,wooden,vaulted,wallpaper,cool white,luxury,294662,commercial,
7833,"https://maps.google.com/?q=78.65792010863629,178.09644475268766",library,1339,vinyl,flat,stone cladding,daylight,medium,429454,landscaping,
7834,"https://maps.google.com/?q=53.21204252422413,-60.02391777326996",laundry room,3408,laminate,vaulted,tiles,recessed,low,133108,renovation,
7835,"https://maps.google.com/?q=-37.917971264595835,62.314553909825776",living room,2694,concrete,tray,wallpaper,pendant,luxury,91149,industrial,
7836,"https://maps.google.com/?q=85.79717567034348,-174.05303818258807",entryway,2695,marble,vaulted,wood paneling,chandelier,medium,560589,,art deco
7837,"https://maps.google.com/?q=-63.649582400913566,165.3948578761881",bedroom,2815,tile,vaulted,wood paneling,chandelier,medium,96081,infrastructure,
7838,"https://maps.google.com/?q=-19.75166603111893,91.89964008989278",bathroom,3688,tile,tray,wood paneling,cool white,medium,472893,renovation,
7839,"https://maps.google.com/?q=63.38377273369608,-72.32198383731495",balcony,2154,wooden,beam,wood paneling,recessed,luxury,232519,renovation,
7840,"https://maps.google.com/?q=-86.66016630395256,-89.4797925265724",entryway,2226,marble,flat,wallpaper,cool white,high,513293,industrial,
7841,"https://maps.google.com/?q=68.62750352640401,-105.25023869101038",library,2825,laminate,vaulted,wallpaper,recessed,high,403690,,minimalist
7842,"https://maps.google.com/?q=70.11817208713381,173.59772561617183",kitchen,3175,concrete,vaulted,stone cladding,daylight,medium,162339,industrial,
7843,"https://maps.google.com/?q=31.624781119859918,-136.62240274381762",playroom,600,concrete,vaulted,stone cladding,daylight,luxury,183574,commercial,
7844,"https://maps.google.com/?q=22.065020407405527,-70.45685659717262",home theater,2323,concrete,flat,tiles,recessed,medium,166353,,scandinavian
7845,"https://maps.google.com/?q=-40.752280311926036,-21.753305619956677",library,1435,vinyl,vaulted,paint,daylight,medium,309672,,bohemian
7846,"https://maps.google.com/?q=30.188550043470613,26.667950610292337",kitchen,1048,vinyl,beam,stone cladding,daylight,medium,257682,commercial,
7847,"https://maps.google.com/?q=46.88025311394364,143.34663606706698",home theater,2951,wooden,vaulted,wood paneling,pendant,luxury,380859,infrastructure,
7848,"https://maps.google.com/?q=53.69132456705674,18.766295978359466",living room,1734,wooden,flat,wallpaper,chandelier,high,530968,renovation,
7849,"https://maps.google.com/?q=45.29389563946819,90.49523147320679",kitchen,1402,tile,vaulted,wallpaper,cool white,medium,353793,industrial,
7850,"https://maps.google.com/?q=-44.77399591716053,-121.17230113618484",kitchen,1778,tile,beam,wallpaper,chandelier,medium,119402,commercial,
7851,"https://maps.google.com/?q=-51.03775683946882,-21.696812560464792",laundry room,4710,wooden,vaulted,tiles,recessed,high,342283,,contemporary
7852,"https://maps.google.com/?q=68.35563344542533,-38.72275933717401",gym,2362,wooden,custom,wood paneling,warm white,medium,399247,infrastructure,
7853,"https://maps.google.com/?q=-54.011806398097114,61.50031985451676",library,1405,tile,vaulted,stone cladding,cool white,high,241546,,scandinavian
7854,"https://maps.google.com/?q=-72.93305899216034,-161.0089688090715",living room,595,concrete,vaulted,stone cladding,cool white,low,51705,,arabic
7855,"https://maps.google.com/?q=-35.96049730979909,11.200397974644858",kitchen,3286,concrete,tray,wood paneling,chandelier,high,562786,,industrial
7856,"https://maps.google.com/?q=12.27597045019445,-145.27948947831078",kitchen,2044,vinyl,beam,paint,daylight,low,145395,,industrial
7857,"https://maps.google.com/?q=-40.80358825427915,166.94189479959965",kitchen,1374,tile,beam,tiles,cool white,low,110188,,transitional
7858,"https://maps.google.com/?q=-85.80540707857924,-17.793474617968513",gym,4297,tile,flat,wood paneling,warm white,high,388274,landscaping,
7859,"https://maps.google.com/?q=4.354734723702663,161.44867795202373",home theater,3208,vinyl,tray,tiles,chandelier,luxury,62987,,classic
7860,"https://maps.google.com/?q=-68.36516472374308,-83.18875789372575",home theater,3353,laminate,flat,wallpaper,daylight,low,281773,residential,
7861,"https://maps.google.com/?q=-59.3271083742802,-101.7452622135546",terrace,3383,vinyl,flat,tiles,daylight,medium,446292,landscaping,
7862,"https://maps.google.com/?q=-69.9283812904518,-19.290965523830153",garage,1569,tile,vaulted,paint,chandelier,medium,567603,residential,
7863,"https://maps.google.com/?q=-41.255676403203935,148.42310113846224",terrace,4845,concrete,beam,stone cladding,chandelier,luxury,558256,landscaping,
7864,"https://maps.google.com/?q=-19.522332578371618,78.91126784771188",entryway,3136,concrete,beam,stone cladding,chandelier,luxury,516302,,modern
7865,"https://maps.google.com/?q=-2.065312516337201,-171.1449849694626",library,2247,concrete,beam,stone cladding,daylight,low,295388,,classic
7866,"https://maps.google.com/?q=81.51581300505754,31.6286628997332",bedroom,4222,wooden,beam,stone cladding,cool white,medium,143117,residential,
7867,"https://maps.google.com/?q=-17.624765808932622,84.6645762783686",bathroom,1128,laminate,flat,stone cladding,warm white,high,211218,infrastructure,
7868,"https://maps.google.com/?q=79.58624041410542,83.05603456389252",bedroom,4598,tile,vaulted,tiles,recessed,medium,367102,industrial,
7869,"https://maps.google.com/?q=41.93409541331209,84.28814997671236",library,1053,vinyl,flat,stone cladding,warm white,medium,362959,landscaping,
7870,"https://maps.google.com/?q=-6.060978920014335,-88.29454347689102",bathroom,4829,wooden,tray,wallpaper,chandelier,luxury,305032,landscaping,
7871,"https://maps.google.com/?q=-22.06627451229491,-176.97786350874074",study,2223,laminate,beam,stone cladding,chandelier,low,96482,,bohemian
7872,"https://maps.google.com/?q=39.15647682069658,105.55477307353891",entryway,3015,marble,tray,stone cladding,cool white,low,411393,infrastructure,
7873,"https://maps.google.com/?q=22.388845381460087,52.69232653599448",bedroom,3580,vinyl,beam,wallpaper,chandelier,low,271554,renovation,
7874,"https://maps.google.com/?q=61.78005817243465,33.92261422839482",library,1452,laminate,custom,tiles,chandelier,high,235180,,minimalist
7875,"https://maps.google.com/?q=-57.840423263278154,30.368884645782828",gym,2014,concrete,flat,paint,pendant,high,492303,renovation,
7876,"https://maps.google.com/?q=75.55228161506241,31.825253434761805",library,3392,marble,beam,wood paneling,recessed,medium,447558,,modern
7877,"https://maps.google.com/?q=37.83725285593441,-110.98633702868763",bedroom,3298,laminate,tray,paint,chandelier,luxury,551132,,scandinavian
7878,"https://maps.google.com/?q=54.29594597674199,-118.52433151710886",library,870,wooden,custom,wood paneling,cool white,low,452703,,art deco
7879,"https://maps.google.com/?q=23.45963490282061,163.18667130752453",bathroom,3104,vinyl,beam,wallpaper,warm white,high,575805,residential,
7880,"https://maps.google.com/?q=-39.96641429695885,-79.46874792713704",kitchen,3822,tile,custom,tiles,daylight,low,378555,,transitional
7881,"https://maps.google.com/?q=70.40471676197896,30.65643320192828",bathroom,2537,concrete,vaulted,wallpaper,cool white,high,469593,infrastructure,
7882,"https://maps.google.com/?q=8.140280968210448,81.03922396806342",entryway,3327,vinyl,tray,stone cladding,cool white,low,269676,,minimalist
7883,"https://maps.google.com/?q=-30.58806909747357,-141.91803213475194",laundry room,3606,marble,tray,wallpaper,pendant,medium,486530,commercial,
7884,"https://maps.google.com/?q=-3.396711576957884,78.48646338133778",library,4477,vinyl,vaulted,tiles,pendant,luxury,400247,,arabic
7885,"https://maps.google.com/?q=-53.3187139826997,-63.77161804526344",playroom,3737,vinyl,beam,wallpaper,warm white,low,425931,commercial,
7886,"https://maps.google.com/?q=-28.777377675626745,-105.00929687672041",laundry room,3789,tile,custom,paint,daylight,high,363992,industrial,
7887,"https://maps.google.com/?q=-6.682392558162462,-127.37420907518373",bathroom,4731,wooden,flat,stone cladding,cool white,medium,406517,,contemporary
7888,"https://maps.google.com/?q=-18.825841130664585,74.19500306667501",bedroom,3411,laminate,beam,stone cladding,pendant,medium,415192,infrastructure,
7889,"https://maps.google.com/?q=-86.06798828264168,-178.72061256859087",terrace,3397,concrete,vaulted,stone cladding,pendant,low,197889,,classic
7890,"https://maps.google.com/?q=-89.02784313519408,-77.44052588888505",kitchen,3360,wooden,custom,paint,warm white,medium,487086,infrastructure,
7891,"https://maps.google.com/?q=-86.5027808106678,120.23717043629193",home theater,509,wooden,vaulted,tiles,recessed,high,417154,,bohemian
7892,"https://maps.google.com/?q=-81.76211605230284,72.09904905907428",balcony,4758,marble,flat,stone cladding,daylight,low,272420,,modern
7893,"https://maps.google.com/?q=41.67374794796652,-91.1592888702771",home theater,3638,marble,flat,paint,cool white,medium,64928,,vintage
7894,"https://maps.google.com/?q=63.790878605867704,-8.115344668221894",laundry room,1504,vinyl,beam,tiles,chandelier,luxury,150902,,transitional
7895,"https://maps.google.com/?q=-45.5700057884928,-66.59857463357424",laundry room,2303,vinyl,flat,tiles,warm white,medium,199800,renovation,
7896,"https://maps.google.com/?q=-63.453780043964166,-1.1132359306300827",bedroom,2168,vinyl,flat,stone cladding,chandelier,high,74949,,minimalist
7897,"https://maps.google.com/?q=-21.656858677313096,-136.7974848110431",entryway,3006,marble,custom,wallpaper,daylight,luxury,587882,industrial,
7898,"https://maps.google.com/?q=9.638100235547455,-137.1026183208025",shop,1089,concrete,custom,paint,pendant,low,211130,infrastructure,
7899,"https://maps.google.com/?q=-0.16022837545354207,44.189767367802745",shop,2876,tile,vaulted,wallpaper,chandelier,medium,178583,industrial,
7900,"https://maps.google.com/?q=56.38083077741908,-82.03954725603712",balcony,1193,vinyl,tray,paint,chandelier,luxury,506294,commercial,
7901,"https://maps.google.com/?q=-6.992683799334756,-94.03341812554879",garage,4054,vinyl,vaulted,paint,cool white,low,263904,,art deco
7902,"https://maps.google.com/?q=-75.97737648517402,-129.54838976204277",garage,4100,concrete,vaulted,stone cladding,chandelier,medium,303422,residential,
7903,"https://maps.google.com/?q=-23.428783289884052,-141.5687009688605",office,1650,tile,tray,tiles,recessed,low,244046,landscaping,
7904,"https://maps.google.com/?q=32.835127574448364,-20.559185599892572",laundry room,1761,vinyl,flat,wood paneling,recessed,high,259461,,scandinavian
7905,"https://maps.google.com/?q=-25.547699615288906,-125.67941238173465",bathroom,4378,vinyl,beam,stone cladding,daylight,high,429707,,contemporary
7906,"https://maps.google.com/?q=20.64155095198069,-162.95823464448756",home theater,2052,tile,tray,paint,recessed,medium,298351,,bohemian
7907,"https://maps.google.com/?q=34.877373597503805,44.76734069009228",entryway,2745,wooden,custom,tiles,warm white,high,177251,residential,
7908,"https://maps.google.com/?q=-82.01669532076367,27.387369974726823",home theater,960,wooden,custom,wood paneling,chandelier,luxury,362637,,transitional
7909,"https://maps.google.com/?q=61.2611416172135,-141.2849775392496",balcony,4587,marble,beam,paint,daylight,medium,357307,renovation,
7910,"https://maps.google.com/?q=74.78642499160003,79.33362386892833",playroom,3733,vinyl,flat,stone cladding,daylight,medium,528298,residential,
7911,"https://maps.google.com/?q=-8.958609544925281,51.38258487779075",hall,3780,tile,beam,stone cladding,daylight,low,396020,infrastructure,
7912,"https://maps.google.com/?q=43.50389119381296,-177.7204635827633",bedroom,3867,tile,custom,wallpaper,recessed,low,509895,industrial,
7913,"https://maps.google.com/?q=37.15820728660195,-133.5739686535486",kitchen,3517,concrete,tray,tiles,cool white,high,590953,,art deco
7914,"https://maps.google.com/?q=4.568002516291671,-35.674384441935416",entryway,808,laminate,custom,wood paneling,pendant,high,538774,residential,
7915,"https://maps.google.com/?q=-34.874505214221564,169.07395957280056",home theater,4544,tile,beam,paint,warm white,luxury,137779,infrastructure,
7916,"https://maps.google.com/?q=-18.61873230994334,141.7319709346674",office,4762,vinyl,tray,wallpaper,pendant,medium,512643,,modern
7917,"https://maps.google.com/?q=-16.366456267695085,-137.61641629126586",terrace,3237,marble,flat,tiles,recessed,low,352077,infrastructure,
7918,"https://maps.google.com/?q=38.74735788723217,-103.69104218430833",home theater,2329,wooden,custom,wood paneling,cool white,medium,217537,,minimalist
7919,"https://maps.google.com/?q=70.72499909788266,179.7185780910981",hall,621,concrete,tray,stone cladding,daylight,medium,323854,,transitional
7920,"https://maps.google.com/?q=20.965845396196357,47.361037270080715",library,1577,marble,beam,stone cladding,chandelier,medium,501516,,bohemian
7921,"https://maps.google.com/?q=3.434880698562651,81.64253168741396",hall,4601,wooden,custom,paint,chandelier,low,158468,,rustic
7922,"https://maps.google.com/?q=26.650145269268208,-118.61917482560679",home theater,1983,laminate,custom,wallpaper,chandelier,luxury,106798,renovation,
7923,"https://maps.google.com/?q=-6.758524546602359,131.8567458824532",terrace,2691,wooden,vaulted,wood paneling,recessed,luxury,400876,infrastructure,
7924,"https://maps.google.com/?q=-3.1873991242443083,114.93115853667774",office,503,tile,tray,wallpaper,chandelier,luxury,326042,commercial,
7925,"https://maps.google.com/?q=-41.10437328054471,-17.895070184721675",hall,575,tile,beam,stone cladding,pendant,medium,106449,industrial,
7926,"https://maps.google.com/?q=68.22377983409154,-112.47448931577328",gym,2730,tile,vaulted,stone cladding,chandelier,luxury,96217,infrastructure,
7927,"https://maps.google.com/?q=62.257519181434105,-135.24449455116962",bedroom,2665,concrete,vaulted,tiles,chandelier,luxury,95216,industrial,
7928,"https://maps.google.com/?q=27.83752073077349,-89.85677867839411",study,2356,laminate,vaulted,wallpaper,cool white,low,76671,commercial,
7929,"https://maps.google.com/?q=-27.77936557639481,-59.3035070462594",kitchen,1238,tile,tray,paint,warm white,medium,201667,,art deco
7930,"https://maps.google.com/?q=32.428013882259094,-89.35158373991212",study,2213,vinyl,flat,wood paneling,daylight,low,184094,,vintage
7931,"https://maps.google.com/?q=-87.50774568211197,71.62608368768511",hall,3558,wooden,custom,wallpaper,recessed,low,99594,industrial,
7932,"https://maps.google.com/?q=66.64696095350806,3.338012840594672",shop,3225,tile,vaulted,stone cladding,chandelier,medium,573260,,vintage
7933,"https://maps.google.com/?q=52.93381957737219,96.49139923874458",playroom,1855,laminate,beam,wood paneling,chandelier,medium,546014,landscaping,
7934,"https://maps.google.com/?q=4.754530136350041,-132.4690615901232",kitchen,2820,vinyl,custom,paint,pendant,luxury,450703,,contemporary
7935,"https://maps.google.com/?q=-81.28708633061564,-3.725105768592101",laundry room,2867,laminate,tray,paint,daylight,medium,457898,,rustic
7936,"https://maps.google.com/?q=-10.894909315327283,-54.199135590777516",kitchen,1569,wooden,tray,paint,pendant,medium,370974,landscaping,
7937,"https://maps.google.com/?q=-9.048152325292136,52.93561422223317",kitchen,1390,wooden,custom,wood paneling,cool white,high,352093,,arabic
7938,"https://maps.google.com/?q=-28.0925209015941,-172.57757672472812",home theater,3674,laminate,tray,stone cladding,daylight,low,127010,commercial,
7939,"https://maps.google.com/?q=-29.257841894722276,-78.8723358786337",bathroom,3568,wooden,vaulted,paint,daylight,high,162391,,mid-century
7940,"https://maps.google.com/?q=-46.40736514257001,16.344523908587405",bathroom,3475,vinyl,flat,paint,pendant,low,156998,,contemporary
7941,"https://maps.google.com/?q=27.31980934826258,-108.6582780640946",hall,3844,laminate,tray,wallpaper,pendant,luxury,332546,residential,
7942,"https://maps.google.com/?q=28.57292533213446,-70.41987013104108",office,1712,vinyl,vaulted,paint,recessed,low,450782,landscaping,
7943,"https://maps.google.com/?q=19.520932187371073,84.44107476302315",entryway,1830,laminate,custom,wallpaper,daylight,medium,478534,industrial,
7944,"https://maps.google.com/?q=59.159612336355764,57.02652493394561",playroom,1931,vinyl,beam,paint,pendant,high,213626,infrastructure,
7945,"https://maps.google.com/?q=22.474163135134148,29.121044752429725",home theater,1973,concrete,custom,paint,daylight,low,226036,renovation,
7946,"https://maps.google.com/?q=-32.69321441556301,2.619020030074523",garage,3464,vinyl,beam,paint,cool white,low,558069,,modern
7947,"https://maps.google.com/?q=8.442168699722103,80.83597897746193",living room,1252,wooden,flat,wood paneling,recessed,high,380834,,mid-century
7948,"https://maps.google.com/?q=-44.51970576571152,133.0974676086381",office,3553,tile,beam,stone cladding,daylight,low,342776,infrastructure,
7949,"https://maps.google.com/?q=-4.170017560096483,39.0299546241184",hall,1007,concrete,flat,wood paneling,cool white,high,135653,,arabic
7950,"https://maps.google.com/?q=57.122702955511755,-46.4204758627522",playroom,3118,tile,custom,wood paneling,warm white,medium,166252,commercial,
7951,"https://maps.google.com/?q=64.39599665962976,106.35470571682686",kitchen,1861,vinyl,custom,paint,cool white,luxury,408803,renovation,
7952,"https://maps.google.com/?q=5.005904613772344,123.9137860396981",hall,4194,concrete,beam,wood paneling,pendant,high,396730,industrial,
7953,"https://maps.google.com/?q=-23.5412302104273,138.91311999683683",gym,707,concrete,vaulted,wallpaper,warm white,high,453179,landscaping,
7954,"https://maps.google.com/?q=75.60964751132843,-174.45312267464328",bathroom,4249,wooden,tray,stone cladding,warm white,luxury,106858,infrastructure,
7955,"https://maps.google.com/?q=26.765976874486483,62.11616137481417",bathroom,964,laminate,tray,wood paneling,pendant,low,335534,commercial,
7956,"https://maps.google.com/?q=28.240016097587954,-178.86187699913395",terrace,1394,concrete,tray,stone cladding,chandelier,high,291290,industrial,
7957,"https://maps.google.com/?q=47.34869036623391,109.09841716535993",kitchen,4330,laminate,tray,stone cladding,warm white,medium,61385,infrastructure,
7958,"https://maps.google.com/?q=-66.74569124384449,148.60702825993695",garage,2392,tile,beam,stone cladding,cool white,luxury,575642,,modern
7959,"https://maps.google.com/?q=-47.558956923119155,-69.61285892575381",kitchen,4304,tile,flat,stone cladding,pendant,low,421625,landscaping,
7960,"https://maps.google.com/?q=-16.9373622320727,-1.3625042161257852",bathroom,2305,tile,beam,wallpaper,chandelier,luxury,156301,,classic
7961,"https://maps.google.com/?q=76.7395891393243,147.18892740394693",home theater,4091,vinyl,custom,stone cladding,daylight,medium,493777,infrastructure,
7962,"https://maps.google.com/?q=-67.57890724080977,140.5901482006832",shop,1965,wooden,custom,paint,chandelier,low,374913,residential,
7963,"https://maps.google.com/?q=-46.739440295770024,104.7628829778933",kitchen,2083,wooden,vaulted,wallpaper,daylight,low,328793,,mid-century
7964,"https://maps.google.com/?q=-8.870018707640966,39.93787207046077",home theater,1805,concrete,flat,wood paneling,warm white,low,310538,,rustic
7965,"https://maps.google.com/?q=-7.731532101639814,-154.517134721645",living room,1806,concrete,vaulted,wood paneling,cool white,high,62782,,scandinavian
7966,"https://maps.google.com/?q=-27.302488671575468,159.39162278584803",garage,3068,laminate,tray,paint,daylight,medium,97474,,mid-century
7967,"https://maps.google.com/?q=-42.96956591953102,-114.28192757341283",hall,585,vinyl,vaulted,stone cladding,cool white,luxury,577412,,mid-century
7968,"https://maps.google.com/?q=38.49761004820073,-155.69262582482278",bedroom,2356,laminate,beam,wallpaper,pendant,luxury,260416,commercial,
7969,"https://maps.google.com/?q=84.38032492277466,-99.12302909418887",entryway,4521,concrete,beam,wallpaper,warm white,high,86169,renovation,
7970,"https://maps.google.com/?q=7.418902402175021,-177.59453632532598",gym,2619,laminate,flat,wallpaper,chandelier,luxury,445009,,rustic
7971,"https://maps.google.com/?q=-38.13448652878704,118.97782063514217",terrace,2822,wooden,custom,wood paneling,daylight,luxury,237879,,rustic
7972,"https://maps.google.com/?q=-11.916302781658331,-29.455942702231283",bathroom,1703,vinyl,flat,paint,chandelier,low,273467,,mid-century
7973,"https://maps.google.com/?q=-30.71789755320423,6.7251066355891",home theater,3439,tile,vaulted,tiles,cool white,low,282846,industrial,
7974,"https://maps.google.com/?q=27.661814579126343,26.23856230811319",study,4040,vinyl,custom,tiles,daylight,low,178542,commercial,
7975,"https://maps.google.com/?q=22.634119040041057,-18.299441999697592",balcony,1742,marble,custom,paint,cool white,medium,515741,industrial,
7976,"https://maps.google.com/?q=6.16900392237801,-120.92431775292796",home theater,1399,vinyl,tray,stone cladding,warm white,medium,358516,infrastructure,
7977,"https://maps.google.com/?q=49.39775658896488,-113.3561519763474",kitchen,4758,marble,flat,wallpaper,chandelier,medium,206561,industrial,
7978,"https://maps.google.com/?q=82.40624949004302,-168.3524366532778",terrace,1355,tile,custom,tiles,pendant,low,109257,,classic
7979,"https://maps.google.com/?q=-81.8561021589032,-150.5220929320784",gym,3269,marble,beam,stone cladding,warm white,luxury,563513,,contemporary
7980,"https://maps.google.com/?q=-20.02444835584562,-9.010694673886775",kitchen,3124,concrete,custom,wallpaper,daylight,medium,345133,,vintage
